id,name,location,avgScore,heat,introduction,openTime,image_url,avg_score,open_time
125,麦积山石窟,甘肃省天水市麦积区麦积镇麦积山风景区内,4.5,7.5,麦积山石窟是西北著名的石窟之一，与云冈石窟、龙门石窟和莫高窟一起被并称为“中国四大石窟”。石窟开凿始于十六国后秦时期，经过历代开凿修葺，共有佛像七千余尊，壁画一千多平方米，分布在近两百个洞窟里，并完整保持至今，十分珍贵。2014年，石窟还与丝绸之路上的其他胜地一起被列入了世界文化遗产名录，名扬海外，来此便可尽情观看。石窟所在的麦积山是一座岩壁陡峭、绿植环抱的孤山，景色清秀，登上山崖上的悬空栈道，既可以观赏佛教艺术，又能欣赏周围的景色，还能体验到脚下隧道的惊险刺激。麦积山石窟是麦积山风景名胜区的主要景点，麦积山位于甘肃省天水市市区东南50公里处，从天水市区便有公交车可以到达。麦积山本身就风景优美，麦积山风景名胜区的门票分为含石窟和不含石窟两种，价格不同，游客可以根据自己需要选择。不过绝大部分游客来此都是慕石窟之名而来，所以均会选择观看石窟。从景区大门到石窟山底的停车场约有3公里，此处可以步行或乘景区区间车。如果对佛教内涵比较感兴趣的话可以在售票处雇请一位导游。到达麦积山底后便可看到眼前的孤山一整面岩壁全部露在外面，除此之外周围随处都是绿意盎然，景色秀丽。而岩壁上则修筑了一层层的悬空栈道，悬空栈道非常险要，至高处有六百多米，在栈道之间开凿了多座大大小小的洞窟和佛像，在山下拍照非常壮观。远观之后便是近距离参观佛窟，麦积山石窟的游览路线十分简单，只要沿着山体间修筑的木制栈道层层而上，沿途一座座石窟参观即可。脚下的木制栈道现在好多已用水泥加固，所以向下观看虽会有些刺激吓人，但还是非常安全的。麦积山石窟保存完好，现在除了少部分特窟不对外开放，大部分都在供游客参观。步行在栈道上时，可以看到在一开始佛窟的规模并不壮观，佛像较小，而且好多使用了铁丝网保护起来。不过越往后走，佛像的规模就越大，也不再进行隔绝，而且很多窟内佛像都有多尊，十分壮观。在参观石窟时，可以着重观赏一下135窟（天堂洞）、142窟、37窟、127窟、44窟等，其中既有反映佛教故事“八王争舍利”中的激烈战争场面的特殊刻画，也有造型精美的飞天造像，都是石窟中的精品，又各具特色。另外，麦积山石窟内还有很多精彩石窟作为特窟，不对常规游客开放，参观需要另外付费，对佛像艺术感兴趣的可以选择参观。,04/01-10/31 08:30-17:30开放;11/01-03/31 09:00-17:00开放，五一、十一等节假日期间参观根据具体情况调整,https://dimg04.c-ctrip.com/images/0101z1200087du7dqD7C6_D_521_391.jpg,0,
126,白银平川红山寺石窟,白银市平川区共红段,5,2.3,红山寺石窟历史悠久，至今仍然保存得很好，石窟内放置有几尊佛像，是一处非常有历史意义的建筑。,全年 全天开放,https://dimg04.c-ctrip.com/images/0ww3w12000946tb5m78F1_D_521_391.jpg,0,
127,雷台公园,甘肃省武威市凉州区北关中路257号,3.8,3.8,暂无简介,全年 08:30-17:30开放,https://dimg04.c-ctrip.com/images/1A011900000163ceg7C1C_D_521_391.jpg,0,
128,东风航天城4A,阿拉善盟额济纳旗航天路中国酒泉卫星发射中心,4.5,6.6,中国酒泉卫星发射中心又称东风航天城，是我国组建综合性试验发射场，也是我国的载人航天发射场，首飞航天员杨利伟从这里飞向太空，中华民族千百年的飞天夙愿圆梦于此。在东风航天城，走进问天阁，了解航天员在出征前的工作、生活、训练场所；踏入历史展览馆了解中国航天发展史；亲临载人航天发射场，近距离感受国之重器，感受中国航天科技的发展历程。深入东方红卫星发射场，在孕育和传承“两弹一星”精神的伟大实践中，基地官兵艰苦创业、无私奉献、科学求实、开拓进取，与科技人员共同创造了我国航天史上标志性的十个第一；在东风革命烈士陵园，缅怀为我国航天事业做出突出贡献的革命先烈们，重温他们的英雄事迹。一、场内参观服务管理费线路为：载人航天发射场、历史展览馆（周一闭馆）、问天阁（遇发射等情况不开放）、飞天公园、东风礼堂（外景），因东风航天城的军事特殊性，参观时根据基地实际情况，五选三进行参观。二、场外参观服务管理费线路为：东风革命烈士陵园、东方红卫星发射场。,全年 09:00-18:30开放，常规参观线路预约须至少提前  1  个工作日的  15:00   提交个人信息进行政审，非密发射观摩预约至少提前  5  个工作日的  15:00  提交个人信息进行政审。,https://dimg04.c-ctrip.com/images/0100w12000f6sd32j97AE_D_521_391.jpg,0,
129,天山天池5A,新疆维吾尔自治区昌吉回族自治州阜康市准噶尔路501号,4.5,8.4,天山天池，又称天池国家地质公园，古称“瑶池”，位于昌吉州阜康市境内，博格达峰的北侧，距乌鲁木齐市约110公里，是新疆有名的旅游胜地。在中国古代神话中，天池还是西王母娘娘沐浴的地方。天池湖面海拔1910米，深处达105米，湖面倒映着博格达峰，周围云杉环拥，风景犹如仙境。景区内囊括了高山湖泊、湿地草甸、森林峡谷等自然景观。2013年，景区还被国家评为国家地质公园。到天池游玩，千万不要只在湖边游览，你会错过很多惊喜的子景点。推荐徒步线路，湖边码头-海西沙滩，湖边码头-东小天池（飞龙潭）天池景区内共有三处水面，除主湖外，在东、西两侧还有两处水面。东侧是“东小天池”，又名黑龙潭，位于天池以东500米处，潭下为百丈悬崖，瀑布飞流直下，像一道长虹而降，景点名“悬泉瑶虹”。西侧是“西小天池”，又称玉女潭，位于天池西北约两公里处，因池状如圆月，池周围塔松环抱，如遇到皓月当空时，静影沉壁，所以得名“龙潭碧月”，池侧也飞挂一道瀑布，高数十米，水流如银河落地，景称“玉带银帘”。池上有闻涛亭，在亭中观赏瀑布，别有滋味。景区内各景点之间，均有栈道连接，可步行到达。在天池的东岸，有西王母庙，始建于元朝，目前看到的是1999年在原庙址上重建的建筑，里面供奉着王母娘娘，所以也称“娘娘庙”。可徒步沿环湖栈道到达（约2小时），也可乘坐游船到达。看天池湖景视野很好。马牙山需乘坐区间车+索道。断崖崔嵬，石峰林立；远望犹如一排马牙，仰视宛若；乱石争奇，叠岩竞秀，令人目眩神迷。马牙山这种景观是岩石风化作用造成的。 马牙山顶比较平坦，是一片肥美的草原，夏季长满了酥油草，盛开着各色鲜花。站在这里环顾四周，北面的天池风光尽收眼底，东面的博格达峰和南面的雪山云雾似乎近在咫尺，而西面乌鲁木齐的舍田边也历历在目。,04/01-10/31 08:00-21:00开放;11/01-03/31 09:30-19:00开放,https://dimg04.c-ctrip.com/images/0100z1200087e98ny1121_D_521_391.jpg,0,
130,喀纳斯湖,新疆维吾尔自治区阿勒泰地区布尔津县S232,4.8,6.3,喀纳斯湖位于中国新疆阿尔泰山深处，是一个以其神秘和美丽而闻名的高山湖泊。湖水呈现出迷人的蓝绿色，随着季节和天气的变化而不断变幻色彩，宛如一颗镶嵌在群山之间的宝石。湖区周围的原始森林和壮丽的山峰为其增添了无尽的魅力，是摄影爱好者的天堂。喀纳斯湖不仅以其自然美景吸引游客，还因传说中的“湖怪”而增添了几分神秘色彩。无论是泛舟湖上，还是徒步湖畔，游客都能在这里感受到大自然的宁静与壮美，是一个远离尘嚣、放松身心的理想之地。,全年 08:00-20:00开放,https://dimg04.c-ctrip.com/images/0105j1200087dmfwr4A14_D_521_391.jpg,0,
131,火焰山景区4A,吐鲁番市高昌区312国道,4.1,7.4,暂无简介,全年 10:00-18:00开放,https://dimg04.c-ctrip.com/images/0101m120009ec76j34656_D_521_391.jpg,0,
132,新疆维吾尔自治区博物馆4A,新疆维吾尔自治区乌鲁木齐市沙依巴克区西北路581号,4.8,7.8,新疆维吾尔自治区博物馆位于乌鲁木齐市沙依巴克区，是新疆的省级博物馆。博物馆内展示了新疆的历史和各民族的民俗风情，还有干尸馆等国内罕见的展览，展品非常具有新疆特色，有名的“楼兰美女”古尸、“五星出东方”汉代织锦等文物也都可以在这里看到，是乌鲁木齐市内不可错过的景点。博物馆是一座现代化的三层大楼，但也融合了新疆的拱窗、圆顶等建筑风格，很有特点。馆内有几个常设展馆。一楼是新疆民族风情展和新疆古代历史文物展；二楼分为左右两侧，左侧是历代织品展厅和“永远和祖国在一起”主题展览，右侧是古代干尸展和白玉展厅。另外，馆内还经常有一些临时展览和陈列，赶上的话可以前去观看。新疆民族风情展馆在一楼，介绍了维吾尔、哈萨克、蒙古、锡伯等12个新疆主要民族的民俗风情，里面可以看到他们的乐器、生活用品和毡房屋子等展示，还有帽子、围巾等特色服饰，色彩大多艳丽，极具新疆的少数民族风情。比较有特点的是锡伯族的房屋，由于该族是由东北迁来，可以看到他们居住的屋子里还有东北传统的火炕。另外，充满俄罗斯族风情的家具和餐具用品等也十分具有特色。新疆古代历史文物展则由古至今，展示了丝绸之路上多种的出土文物，其中有汉代和唐代的很多中原器物，很有中国古代特色。还有西域的众多文物，可以看到天使等形象的壁画，还有很多西域特色的物件等，是西疆作为东西方联系纽带独有的文物特点，不可错过。二楼的干尸陈列和“永远和祖国在一起”陈列是馆内的精华展览。干尸馆内展示了几千年前古人的尸体，由于新疆气候干燥，这些尸体也免于腐败得以保存至今，非常珍贵。其中的“楼兰美女”古尸更是全馆的精华之一。“永远和祖国在一起”展览中，有“五星出东方”织锦、汉归义羌长印等珍贵文物，其中“五星出东方”织锦更是珍贵，关于它的传说十分精彩，一定要了解一下。,全年 周二-周日 10:00-18:30开放;全年 周一 全天不开放，节假日开放时间另行通知,https://dimg04.c-ctrip.com/images/010011200095zco2o35D3_D_521_391.jpg,0,
133,新疆国际大巴扎4A,新疆维吾尔自治区乌鲁木齐市天山区解放南路510号,4.5,7.4,暂无简介,全年 全天开放，演出时间20:30-21:30,https://dimg04.c-ctrip.com/images/10011f000001h37tn1715_D_521_391.jpg,0,
134,赛里木湖5A,新疆维吾尔自治区博尔塔拉蒙古自治州博乐市30国道旁,4.7,8.8,赛里木湖位于西天山北麓，新疆博尔塔拉蒙古自治州境内西南端。是一个以湖泊、湿地、草原、森林、雪山自然生态景观为主要特色，以观光游览、生态休闲、古丝绸之路北道历史文化探源和蒙哈等少数民族风情体验为主要活动内容的高山湖泊、草原型国家级风景名胜区。赛里木湖一年之中，春夏花海如潮、金秋水天竞碧，冬季更是如梦似幻。冰凌、冰柱、冰帘、冰珊瑚在湖面起舞，冰玫瑰恣意绽放，更有蓝冰之眼乍现，形态万千、变幻莫测。一天之中，朝霞、晚霞、雨雾、云海、雷电、彩虹、雾瀑瞬息万变。赛里木湖的面积很大，环湖公路约六十多公里，湖边四周景色十分秀美。来此大多是从乌鲁木齐出发，下午到达湖边，观赏日落后在湖边住宿，第二天欣赏日出和湖边白天的景致后，前往霍城、伊犁等地游玩。在环湖过程中，还会有一些人文遗迹，比如成吉思汗点将台、影视城等，这些人文建筑安静地伫立在高原的湖边，颇有悲凉沧桑之感。,全年 09:00-21:00开放,https://dimg04.c-ctrip.com/images/1A0q1c000001cndux7CFD_D_521_391.jpg,0,
135,伊犁河谷国家湿地公园,新疆维吾尔自治区可克达拉市,4.7,3.9,伊犁河谷国家湿地公园是新疆生物多样性很丰富的地区之一，是多种水禽的繁殖地、栖息地和迁徙途径，是沿岸各族人民生存的生态环境基础。伊犁河北岸湿地区域生长着高等植物149种，其中有国家二级保护野生植物1种，水体浮游植物72种。栖息着脊椎动物130种，其中鱼类32种，有国家一、二级保护动物18种。规划区及周边伊犁和主河道中的湿地景观类型多样，有河流、沼泽草地、天然次生林、沼泽、沙洲等多种湿地景观类型，孕育着丰富的生物多样性，对于区域生态平衡有重要作用。,全年 全天开放，具体营业状态以当天开放情况为准,https://dimg04.c-ctrip.com/images/0105412000b7b6oat9DA3_D_521_391.jpg,0,
136,黑油山,新疆维吾尔自治区克拉玛依市克拉玛依区油泉路25号,4.1,5.9,黑油山位于克拉玛依东北部，距市中心两公里多。其外观是一个不高的山丘，相对高度只有13米，面积约0.2平方千米。整个山丘成黑色，地表凹凸不平，由被石油浸染的砂岩或被石油凝结的沙砾岩构成，由于石油中挥发份的溢散，地表大面积呈干燥状。克拉玛依” 维吾尔语为“黑油”，故这个天然石油沥青丘且得名黑油山。这座黑色的沥青山以及它地下埋藏的石油在这里已沉睡上亿年。山丘上还有多处油泉，形成众多小油沼，中间是不断涌出的油泡，油呈粘稠状，色泽黝黑。在山丘的顶部，有一座1982年立的花岗岩石碑，呈凌锥状，高2.5米，正面书刻“黑油山”三个大字。黑油山四周景致不凡，东临魔鬼城，西接玛纳斯河小拐绿洲，背倚成吉思汗山。附近现已建成一座黑油山公园，园内孤岛上有一小亭，亭旁立了3棵2亿多年前的松树化石，为罕见珍品。为发扬艰苦创业精神，新疆石油管理局和克拉玛依市1982年10月1日在黑油山树立了近3米高的石雕纪念碑和一座维吾尔老人骑着毛驴弹奏热瓦普的塑像。,全年 10:30-19:00开放,https://dimg04.c-ctrip.com/images/100g12000000s882d13CC_D_521_391.jpg,0,
